id,raw_image_filepath,scored_image_filepath,sorted_image_filepath,cpc_filepath,scored_image_width,scored_image_height,scored_image_timestamp,raw_image_timestamp,cpc_content
PB133969,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133969.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133969.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133969.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133969.cpc,4000,3000,2023:11:13 11:03:02,2023:11:13 11:03:02,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133969.JPG"",60000,45000,19277,14458
12901.38,39599.88
47098.61,39599.88
47098.61,5400.124
12901.38,5400.124
10
36934,6565
31718,25848
41800,14336
14689,9147
21227,24836
45712,26429
32814,20543
22479,11034
44592,25826
17025,16840
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""SW"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133970,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133970.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133970.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133970.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133970.cpc,4000,3000,2023:11:13 11:03:46,2023:11:13 11:03:46,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133970.JPG"",60000,45000,19277,14458
13424.29,39076.98
46575.71,39076.98
46575.71,5923.018
13424.29,5923.018
10
23809,22521
21749,22305
34337,6040
39636,34654
29289,26266
26701,16658
37212,36536
25561,6536
14263,15405
17913,8399
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AB"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133971,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133971.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133971.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133971.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133971.cpc,4000,3000,2023:11:13 11:04:19,2023:11:13 11:04:19,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133971.JPG"",60000,45000,19277,14458
13424.29,39073.87
46575.71,39073.87
46575.71,5926.13
13424.29,5926.13
10
35282,36003
30945,21733
16830,9087
25220,28104
13731,36899
13893,34649
14884,9942
39057,16275
31482,8632
18467,6353
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133972,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133972.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133972.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133972.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133972.cpc,4000,3000,2023:11:13 11:05:13,2023:11:13 11:05:13,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133972.JPG"",60000,45000,19277,14458
13349.59,39148.57
46650.41,39148.57
46650.41,5851.432
13349.59,5851.432
10
15247,8971
14872,15823
33263,37368
31338,37446
14026,22588
27300,15970
31419,15941
33950,30362
22403,20163
26139,23789
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AB"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133973,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133973.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133973.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133973.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133973.cpc,4000,3000,2023:11:13 11:05:51,2023:11:13 11:05:51,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133973.JPG"",60000,45000,19277,14458
13125.49,39375.77
46874.51,39375.77
46874.51,5624.222
13125.49,5624.222
10
28261,12828
43948,22026
18437,27485
40172,21901
30012,28598
19194,34472
25575,21492
17573,23966
44562,7620
18503,23154
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133974,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133974.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133974.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133974.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133974.cpc,4000,3000,2023:11:13 11:06:38,2023:11:13 11:06:38,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133974.JPG"",60000,45000,19277,14458
13875.6,38625.67
46124.39,38625.67
46124.39,6374.325
13875.6,6374.325
10
21394,22452
24730,28165
31005,16609
31711,26975
22758,34310
25223,12707
31643,24373
24193,36746
38774,36169
30479,32664
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AB"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133975,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133975.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133975.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133975.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133975.cpc,4000,3000,2023:11:13 11:07:20,2023:11:13 11:07:20,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133975.JPG"",60000,45000,19277,14458
12901.38,39599.88
47098.61,39599.88
47098.61,5400.124
12901.38,5400.124
10
43764,29327
35036,17980
47008,12177
35484,32640
27772,26633
36763,14167
42849,33225
24448,19122
43612,25261
42584,18571
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""SW"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""SW"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133976,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133976.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133976.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133976.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133976.cpc,4000,3000,2023:11:13 11:08:07,2023:11:13 11:08:07,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133976.JPG"",60000,45000,19277,14458
12674.17,39823.97
47325.83,39823.97
47325.83,5176.027
12674.17,5176.027
10
16361,18615
32280,34923
42879,36149
23989,22116
44755,31712
36086,24711
45346,13478
21960,25238
23694,9779
36651,25491
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133977,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133977.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133977.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133977.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133977.cpc,4000,3000,2023:11:13 11:08:43,2023:11:13 11:08:43,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133977.JPG"",60000,45000,19277,14458
12674.17,39827.08
47325.83,39827.08
47325.83,5172.915
12674.17,5172.915
10
14108,8025
22636,6708
45339,32794
36523,20140
34624,27085
32450,20064
33370,10430
29294,34237
46080,16006
18553,29356
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133978,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133978.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133978.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133978.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133978.cpc,4000,3000,2023:11:13 11:09:20,2023:11:13 11:09:20,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133978.JPG"",60000,45000,19277,14458
13632.83,38868.45
46367.17,38868.45
46367.17,6131.553
13632.83,6131.553
10
44775,27471
43141,9278
25859,14113
43198,10894
37849,29182
21048,24237
44461,15293
30051,33189
33954,36409
17714,32389
""A"",""SW"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133979,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133979.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133979.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133979.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133979.cpc,4000,3000,2023:11:13 11:10:02,2023:11:13 11:10:02,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133979.JPG"",60000,45000,19277,14458
12901.38,39599.88
47098.61,39599.88
47098.61,5400.124
12901.38,5400.124
10
36454,20721
40974,11016
16661,28938
29427,15028
32812,39487
35941,8384
32966,22251
23953,22428
22508,33666
18947,34208
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""OTL"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133980,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133980.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133980.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133980.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133980.cpc,4000,3000,2023:11:13 11:10:42,2023:11:13 11:10:42,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133980.JPG"",60000,45000,19277,14458
13418.06,39083.21
46581.94,39083.21
46581.94,5916.793
13418.06,5916.793
10
18553,8700
43981,10334
25680,21393
31955,7957
32719,22998
23447,10486
33402,14622
24879,35098
36582,34237
37209,36228
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AB"",""Notes"",""""
""E"",""OTL"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AB"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""OTL"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133981,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133981.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133981.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133981.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133981.cpc,4000,3000,2023:11:13 11:11:23,2023:11:13 11:11:23,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133981.JPG"",60000,45000,19277,14458
13122.37,39375.77
46877.63,39375.77
46877.63,5624.222
13122.37,5624.222
10
44978,37167
27619,36671
15818,16042
20424,28268
25790,24566
20011,7353
31217,11409
42118,38992
23845,28361
35305,9578
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""TWB"",""Notes"",""""
""G"",""AB"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133982,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133982.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133982.JPG,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133982.JPG,C-30\SHINE-1745(GalvezB)\SCORED\PB133982.cpc,4000,3000,2023:11:13 11:12:10,2023:11:13 11:12:10,"""C:\Users\SHORE\Downloads\OMLC_code-7CAT.txt"",""C:\LIAN,BATANGAS\SHINE-1745(GalvezB)\SCORED\PB133982.JPG"",60000,45000,19277,14458
12593.25,39904.89
47406.75,39904.89
47406.75,5095.103
12593.25,5095.103
10
19211,37420
34261,28289
33467,23668
32745,6127
13655,21972
19489,35710
15629,8924
31904,23304
44200,9082
23009,19894
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Galvez B""
""""
""""
""Galvez""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
"
PB133983,C-30\SHINE-1745(GalvezB)\RAW\OLYMPUSTG6_CBRACT2_02\PB133983.JPG,,C-30\SHINE-1745(GalvezB)\SORTED\1\PB133983.JPG,,4000,3000,2023:11:13 11:12:32,2023:11:13 11:12:32,
PB130596,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130596.JPG,,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130596.JPG,,4000,3000,2023:11:13 12:53:59,2023:11:13 12:53:59,
PB130597,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130597.JPG,,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130597.JPG,,4000,3000,2023:11:13 12:54:03,2023:11:13 12:54:03,
PB130598,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130598.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130598.JPG,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130598.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130598.cpc,4000,3000,2023:11:13 12:54:30,2023:11:13 12:54:30,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""D:\CS_MONITORING_NOV2023\C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130598.JPG"",60000,45000,19437,14578
14773.88,39946.84
49578.64,39946.84
49578.64,5142.681
14773.88,5142.681
10
43304,9582
39012,18163
23620,28340
20116,26349
31197,25441
43559,20423
19119,22783
20982,12921
30487,39092
23586,13185
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE-1746""
""""
""Lian, Batangas""
""Philippines""
""Sapao""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""November 13, 2023""
""""
""""
""Olympus TG6""
""WAL""
""November 17, 2023""
""""
"
PB130599,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130599.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130599.JPG,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130599.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130599.cpc,4000,3000,2023:11:13 12:55:08,2023:11:13 12:55:08,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""D:\CS_MONITORING_NOV2023\C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130599.JPG"",60000,45000,19437,14578
15023.92,40252.44
49973.76,40252.44
49973.76,5303.197
15023.92,5303.197
10
29786,10763
28969,20822
49612,15438
40814,36871
23401,25620
30903,34777
48484,11557
43839,24497
42082,30372
21367,5748
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""SW"",""Notes"",""""
""D"",""SW"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""SW"",""Notes"",""""
""""
""SHINE-1746""
""""
""Lian, Batangas""
""Philippines""
""Sapao""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""November 13, 2023""
""""
""""
""Olympus TG6""
""WAL""
""November 17, 2023""
""""
"
PB130600,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130600.JPG,,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130600.JPG,,4000,3000,2023:11:13 12:55:43,2023:11:13 12:55:43,
PB130601,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130601.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130601.JPG,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130601.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130601.cpc,4000,3000,2023:11:13 12:56:17,2023:11:13 12:56:17,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""D:\CS_MONITORING_NOV2023\C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130601.JPG"",60000,45000,19437,14578
14946.75,39820.28
49313.17,39820.28
49313.17,5454.452
14946.75,5454.452
10
43667,16374
37077,18678
16822,37567
26979,8277
38272,12189
30805,33853
25822,11311
38354,28306
38267,5784
35151,19882
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""SHINE-1746""
""""
""Lian, Batangas""
""Philippines""
""Sapao""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""November 13, 2023""
""""
""""
""Olympus TG6""
""WAL""
""November 17, 2023""
""""
"
PB130602,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130602.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130602.JPG,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130602.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130602.cpc,4000,3000,2023:11:13 12:57:02,2023:11:13 12:57:02,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""D:\CS_MONITORING_NOV2023\C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130602.JPG"",60000,45000,19437,14578
14567.06,41036.5
49970.67,41036.5
49970.67,5630.402
14567.06,5630.402
10
39300,25509
49722,33286
16902,39049
21412,39090
24977,11090
35777,9263
18180,11504
26478,32804
41858,11314
19918,19336
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""SW"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""HC"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""SHINE-1746""
""""
""Lian, Batangas""
""Philippines""
""Sapao""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""November 13, 2023""
""""
""""
""Olympus TG6""
""WAL""
""November 17, 2023""
""""
"
PB130603,C-30\SHINE-1746(SAPAO)(F)\RAW\OLYMPUSTG6_CBRACT2_01\PB130603.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130603.JPG,C-30\SHINE-1746(SAPAO)(F)\SORTED\2\PB130603.JPG,C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130603.cpc,4000,3000,2023:11:13 12:57:33,2023:11:13 12:57:33,"""D:\CS_MONITORING_NOV2023\OMLC_code-7CAT.txt"",""D:\CS_MONITORING_NOV2023\C-30\SHINE-1746(SAPAO)(F)\SCORED\PB130603.JPG"",60000,45000,19437,14578
15122.7,40341.95
50526.32,40341.95
50526.32,4938.949
15122.7,4938.949
10
48330,23299
36149,39017
32324,36106
17115,37172
43029,33954
16585,26776
23193,22114
24224,8713
39283,8301
43522,6950
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AB"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""SHINE-1746""
""""
""Lian, Batangas""
""Philippines""
""Sapao""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""November 13, 2023""
""""
""""
""Olympus TG6""
""WAL""
""November 17, 2023""
""""
"
